frame,timestamp_sec,person_count
1663,66.52,2
1664,66.56,2
1665,66.6,2
1666,66.64,2
1667,66.68,1
1668,66.72,2
1669,66.76,3
1670,66.8,2
1671,66.84,2
1672,66.88,2
1673,66.92,1
1674,66.96,0
1675,67.0,2
1676,67.04,2
1677,67.08,2
1678,67.12,2
1679,67.16,2
1680,67.2,2
1681,67.24,2
1682,67.28,2
1683,67.32,2
1684,67.36,2
1685,67.4,2
1686,67.44,2
1687,67.48,2
1688,67.52,2
1689,67.56,3
1690,67.6,2
1691,67.64,2
1692,67.68,2
1693,67.72,3
1694,67.76,3
1695,67.8,3
1696,67.84,3
1697,67.88,4
1698,67.92,3
1699,67.96,2
1700,68.0,3
1701,68.04,3
1702,68.08,2
1703,68.12,2
1704,68.16,2
1705,68.2,2
1706,68.24,2
1707,68.28,2
1708,68.32,2
1709,68.36,2
1710,68.4,2
1711,68.44,2
1712,68.48,1
1713,68.52,1
1714,68.56,2
1715,68.6,2
1716,68.64,2
1717,68.68,2
1718,68.72,2
1719,68.76,2
1720,68.8,3
1721,68.84,2
1722,68.88,2
1723,68.92,2
1724,68.96,2
1725,69.0,2
1726,69.04,2
1727,69.08,2
1728,69.12,2
1729,69.16,1
1730,69.2,3
1731,69.24,2
1732,69.28,2
1733,69.32,1
1734,69.36,2
1735,69.4,2
1736,69.44,3
1737,69.48,3
1738,69.52,2
1739,69.56,2
1740,69.6,2
1741,69.64,2
1742,69.68,2
1743,69.72,2
1744,69.76,2
1745,69.8,2
1746,69.84,2
1747,69.88,2
1748,69.92,2
1749,69.96,2
1750,70.0,3
1751,70.04,3
1752,70.08,3
1753,70.12,2
1754,70.16,3
1755,70.2,3
1756,70.24,3
1757,70.28,3
1758,70.32,4
1759,70.36,4
1760,70.4,3
1761,70.44,3
1762,70.48,3
1763,70.52,3
1764,70.56,3
1765,70.6,2
1766,70.64,3
1767,70.68,3
1768,70.72,2
1769,70.76,2
1770,70.8,2
1771,70.84,2
1772,70.88,2
1773,70.92,2
1774,70.96,2
1775,71.0,2
1776,71.04,2
1777,71.08,2
1778,71.12,2
1779,71.16,2
1780,71.2,2
1781,71.24,2
1782,71.28,2
1783,71.32,2
1784,71.36,2
1785,71.4,2
1786,71.44,3
1787,71.48,3
1788,71.52,3
1789,71.56,3
1790,71.6,2
1791,71.64,2
1792,71.68,2
1793,71.72,2
1794,71.76,1
1795,71.8,2
1796,71.84,2
1797,71.88,1
1798,71.92,1
1799,71.96,1
1800,72.0,1
1801,72.04,1
1802,72.08,1
1803,72.12,1
1804,72.16,1
1805,72.2,1
1806,72.24,1
1807,72.28,1
1808,72.32,1
1809,72.36,1
1810,72.4,1
1811,72.44,1
1812,72.48,1
1813,72.52,1
1814,72.56,1
1815,72.6,1
1816,72.64,1
1817,72.68,1
1818,72.72,1
1819,72.76,1
1820,72.8,1
1821,72.84,0
1822,72.88,0
1823,72.92,1
1824,72.96,2
1825,73.0,2
1826,73.04,2
1827,73.08,2
1828,73.12,2
1829,73.16,2
1830,73.2,2
1831,73.24,2
1832,73.28,1
1833,73.32,2
1834,73.36,3
1835,73.4,1
1836,73.44,2
1837,73.48,1
1838,73.52,1
1839,73.56,1
1840,73.6,2
1841,73.64,2
1842,73.68,1
1843,73.72,1
1844,73.76,1
1845,73.8,1
1846,73.84,1
1847,73.88,1
1848,73.92,1
1849,73.96,1
1850,74.0,1
1851,74.04,1
1852,74.08,0
1853,74.12,1
1854,74.16,1
1855,74.2,1
1856,74.24,1
1857,74.28,1
1858,74.32,1
1859,74.36,1
1860,74.4,1
1861,74.44,1
1862,74.48,1
1863,74.52,1
1864,74.56,1
1865,74.6,1
1866,74.64,1
1867,74.68,1
1868,74.72,1
1869,74.76,1
1870,74.8,1
1871,74.84,1
1872,74.88,1
1873,74.92,1
1874,74.96,1
1875,75.0,2
1876,75.04,1
1877,75.08,1
1878,75.12,1
1879,75.16,1
1880,75.2,0
1881,75.24,0
1882,75.28,0
1883,75.32,0
1884,75.36,0
1885,75.4,0
1886,75.44,0
1887,75.48,1
1888,75.52,0
1889,75.56,0
1890,75.6,0
1891,75.64,1
1892,75.68,0
1893,75.72,0
1894,75.76,1
1895,75.8,0
1896,75.84,0
1897,75.88,1
1898,75.92,1
1899,75.96,1
1900,76.0,1
1901,76.04,2
1902,76.08,1
1903,76.12,1
1904,76.16,0
1905,76.2,1
1906,76.24,0
1907,76.28,1
1908,76.32,1
1909,76.36,1
1910,76.4,2
1911,76.44,1
1912,76.48,1
1913,76.52,1
1914,76.56,1
1915,76.6,1
1916,76.64,1
1917,76.68,1
1918,76.72,0
1919,76.76,2
1920,76.8,2
1921,76.84,2
1922,76.88,2
1923,76.92,2
1924,76.96,2
1925,77.0,2
1926,77.04,1
1927,77.08,1
1928,77.12,1
1929,77.16,1
1930,77.2,1
1931,77.24,1
1932,77.28,1
1933,77.32,2
1934,77.36,1
1935,77.4,1
1936,77.44,2
1937,77.48,0
1938,77.52,0
1939,77.56,1
1940,77.6,0
1941,77.64,0
1942,77.68,0
1943,77.72,0
1944,77.76,0
1945,77.8,0
1946,77.84,0
1947,77.88,1
1948,77.92,1
1949,77.96,0
1950,78.0,0
1951,78.04,1
1952,78.08,0
1953,78.12,0
1954,78.16,0
1955,78.2,1
1956,78.24,1
1957,78.28,0
1958,78.32,0
1959,78.36,0
1960,78.4,0
1961,78.44,0
1962,78.48,1
1963,78.52,0
1964,78.56,0
1965,78.6,0
1966,78.64,0
1967,78.68,0
1968,78.72,0
1969,78.76,0
1970,78.8,0
1971,78.84,0
1972,78.88,0
1973,78.92,0
1974,78.96,0
1975,79.0,0
1976,79.04,0
1977,79.08,0
1978,79.12,0
1979,79.16,0
1980,79.2,0
1981,79.24,0
1982,79.28,0
1983,79.32,0
1984,79.36,0
1985,79.4,1
1986,79.44,0
1987,79.48,0
1988,79.52,0
1989,79.56,0
1990,79.6,0
1991,79.64,0
1992,79.68,0
1993,79.72,0
1994,79.76,0
1995,79.8,0
1996,79.84,0
1997,79.88,0
1998,79.92,0
1999,79.96,0
2000,80.0,0
2001,80.04,0
2002,80.08,1
2003,80.12,0
2004,80.16,0
2005,80.2,0
2006,80.24,0
2007,80.28,0
2008,80.32,0
2009,80.36,0
2010,80.4,0
2011,80.44,0
2012,80.48,0
2013,80.52,0
2014,80.56,0
2015,80.6,0
2016,80.64,0
2017,80.68,0
2018,80.72,0
2019,80.76,0
2020,80.8,0
2021,80.84,0
2022,80.88,0
2023,80.92,0
2024,80.96,0
2025,81.0,0
2026,81.04,0
2027,81.08,0
2028,81.12,0
2029,81.16,0
2030,81.2,0
2031,81.24,0
2032,81.28,0
2033,81.32,0
2034,81.36,0
2035,81.4,0
2036,81.44,0
2037,81.48,0
2038,81.52,0
2039,81.56,0
2040,81.6,0
2041,81.64,0
2042,81.68,0
2043,81.72,0
2044,81.76,0
2045,81.8,0
2046,81.84,0
2047,81.88,0
2048,81.92,0
2049,81.96,0
2050,82.0,0
2051,82.04,0
2052,82.08,0
2053,82.12,0
2054,82.16,0
2055,82.2,0
2056,82.24,0
2057,82.28,0
2058,82.32,0
2059,82.36,0
2060,82.4,0
2061,82.44,0
2062,82.48,0
2063,82.52,0
2064,82.56,0
2065,82.6,0
2066,82.64,0
2067,82.68,0
